gridId,geometry
373,"POLYGON ((-87.52930000000001 41.8416, -87.5104 41.8416, -87.5104 41.8271, -87.52930000000001 41.8271, -87.52930000000001 41.8416))"
374,"POLYGON ((-87.5104 41.8416, -87.49160000000001 41.8416, -87.49160000000001 41.8271, -87.5104 41.8271, -87.5104 41.8416))"
375,"POLYGON ((-87.49160000000001 41.8416, -87.4727 41.8416, -87.4727 41.8271, -87.49160000000001 41.8271, -87.49160000000001 41.8416))"
376,"POLYGON ((-87.9444 41.8561, -87.9255 41.8561, -87.9255 41.8416, -87.9444 41.8416, -87.9444 41.8561))"
377,"POLYGON ((-87.9255 41.8561, -87.9067 41.8561, -87.9067 41.8416, -87.9255 41.8416, -87.9255 41.8561))"
378,"POLYGON ((-87.9067 41.8561, -87.8878 41.8561, -87.8878 41.8416, -87.9067 41.8416, -87.9067 41.8561))"
379,"POLYGON ((-87.8878 41.8561, -87.8689 41.8561, -87.8689 41.8416, -87.8878 41.8416, -87.8878 41.8561))"
380,"POLYGON ((-87.8689 41.8561, -87.84999999999999 41.8561, -87.84999999999999 41.8416, -87.8689 41.8416, -87.8689 41.8561))"
381,"POLYGON ((-87.84999999999999 41.8561, -87.8312 41.8561, -87.8312 41.8416, -87.84999999999999 41.8416, -87.84999999999999 41.8561))"
382,"POLYGON ((-87.8312 41.8561, -87.81229999999999 41.8561, -87.81229999999999 41.8416, -87.8312 41.8416, -87.8312 41.8561))"
383,"POLYGON ((-87.81229999999999 41.8561, -87.79340000000001 41.8561, -87.79340000000001 41.8416, -87.81229999999999 41.8416, -87.81229999999999 41.8561))"
384,"POLYGON ((-87.79340000000001 41.8561, -87.77460000000001 41.8561, -87.77460000000001 41.8416, -87.79340000000001 41.8416, -87.79340000000001 41.8561))"
385,"POLYGON ((-87.77460000000001 41.8561, -87.7557 41.8561, -87.7557 41.8416, -87.77460000000001 41.8416, -87.77460000000001 41.8561))"
386,"POLYGON ((-87.7557 41.8561, -87.7368 41.8561, -87.7368 41.8416, -87.7557 41.8416, -87.7557 41.8561))"
387,"POLYGON ((-87.7368 41.8561, -87.718 41.8561, -87.718 41.8416, -87.7368 41.8416, -87.7368 41.8561))"
388,"POLYGON ((-87.718 41.8561, -87.6991 41.8561, -87.6991 41.8416, -87.718 41.8416, -87.718 41.8561))"
389,"POLYGON ((-87.6991 41.8561, -87.6802 41.8561, -87.6802 41.8416, -87.6991 41.8416, -87.6991 41.8561))"
390,"POLYGON ((-87.6802 41.8561, -87.6614 41.8561, -87.6614 41.8416, -87.6802 41.8416, -87.6802 41.8561))"
391,"POLYGON ((-87.6614 41.8561, -87.6425 41.8561, -87.6425 41.8416, -87.6614 41.8416, -87.6614 41.8561))"
392,"POLYGON ((-87.6425 41.8561, -87.6236 41.8561, -87.6236 41.8416, -87.6425 41.8416, -87.6425 41.8561))"
393,"POLYGON ((-87.6236 41.8561, -87.6048 41.8561, -87.6048 41.8416, -87.6236 41.8416, -87.6236 41.8561))"
394,"POLYGON ((-87.6048 41.8561, -87.5859 41.8561, -87.5859 41.8416, -87.6048 41.8416, -87.6048 41.8561))"
395,"POLYGON ((-87.5859 41.8561, -87.56699999999999 41.8561, -87.56699999999999 41.8416, -87.5859 41.8416, -87.5859 41.8561))"
396,"POLYGON ((-87.56699999999999 41.8561, -87.54819999999999 41.8561, -87.54819999999999 41.8416, -87.56699999999999 41.8416, -87.56699999999999 41.8561))"
397,"POLYGON ((-87.54819999999999 41.8561, -87.52930000000001 41.8561, -87.52930000000001 41.8416, -87.54819999999999 41.8416, -87.54819999999999 41.8561))"
398,"POLYGON ((-87.52930000000001 41.8561, -87.5104 41.8561, -87.5104 41.8416, -87.52930000000001 41.8416, -87.52930000000001 41.8561))"
399,"POLYGON ((-87.5104 41.8561, -87.49160000000001 41.8561, -87.49160000000001 41.8416, -87.5104 41.8416, -87.5104 41.8561))"
400,"POLYGON ((-87.49160000000001 41.8561, -87.4727 41.8561, -87.4727 41.8416, -87.49160000000001 41.8416, -87.49160000000001 41.8561))"
401,"POLYGON ((-87.9444 41.8706, -87.9255 41.8706, -87.9255 41.8561, -87.9444 41.8561, -87.9444 41.8706))"
402,"POLYGON ((-87.9255 41.8706, -87.9067 41.8706, -87.9067 41.8561, -87.9255 41.8561, -87.9255 41.8706))"
403,"POLYGON ((-87.9067 41.8706, -87.8878 41.8706, -87.8878 41.8561, -87.9067 41.8561, -87.9067 41.8706))"
404,"POLYGON ((-87.8878 41.8706, -87.8689 41.8706, -87.8689 41.8561, -87.8878 41.8561, -87.8878 41.8706))"
405,"POLYGON ((-87.8689 41.8706, -87.84999999999999 41.8706, -87.84999999999999 41.8561, -87.8689 41.8561, -87.8689 41.8706))"
406,"POLYGON ((-87.84999999999999 41.8706, -87.8312 41.8706, -87.8312 41.8561, -87.84999999999999 41.8561, -87.84999999999999 41.8706))"
407,"POLYGON ((-87.8312 41.8706, -87.81229999999999 41.8706, -87.81229999999999 41.8561, -87.8312 41.8561, -87.8312 41.8706))"
408,"POLYGON ((-87.81229999999999 41.8706, -87.79340000000001 41.8706, -87.79340000000001 41.8561, -87.81229999999999 41.8561, -87.81229999999999 41.8706))"
409,"POLYGON ((-87.79340000000001 41.8706, -87.77460000000001 41.8706, -87.77460000000001 41.8561, -87.79340000000001 41.8561, -87.79340000000001 41.8706))"
410,"POLYGON ((-87.77460000000001 41.8706, -87.7557 41.8706, -87.7557 41.8561, -87.77460000000001 41.8561, -87.77460000000001 41.8706))"
411,"POLYGON ((-87.7557 41.8706, -87.7368 41.8706, -87.7368 41.8561, -87.7557 41.8561, -87.7557 41.8706))"
412,"POLYGON ((-87.7368 41.8706, -87.718 41.8706, -87.718 41.8561, -87.7368 41.8561, -87.7368 41.8706))"
413,"POLYGON ((-87.718 41.8706, -87.6991 41.8706, -87.6991 41.8561, -87.718 41.8561, -87.718 41.8706))"
414,"POLYGON ((-87.6991 41.8706, -87.6802 41.8706, -87.6802 41.8561, -87.6991 41.8561, -87.6991 41.8706))"
415,"POLYGON ((-87.6802 41.8706, -87.6614 41.8706, -87.6614 41.8561, -87.6802 41.8561, -87.6802 41.8706))"
416,"POLYGON ((-87.6614 41.8706, -87.6425 41.8706, -87.6425 41.8561, -87.6614 41.8561, -87.6614 41.8706))"
417,"POLYGON ((-87.6425 41.8706, -87.6236 41.8706, -87.6236 41.8561, -87.6425 41.8561, -87.6425 41.8706))"
418,"POLYGON ((-87.6236 41.8706, -87.6048 41.8706, -87.6048 41.8561, -87.6236 41.8561, -87.6236 41.8706))"
419,"POLYGON ((-87.6048 41.8706, -87.5859 41.8706, -87.5859 41.8561, -87.6048 41.8561, -87.6048 41.8706))"
420,"POLYGON ((-87.5859 41.8706, -87.56699999999999 41.8706, -87.56699999999999 41.8561, -87.5859 41.8561, -87.5859 41.8706))"
421,"POLYGON ((-87.56699999999999 41.8706, -87.54819999999999 41.8706, -87.54819999999999 41.8561, -87.56699999999999 41.8561, -87.56699999999999 41.8706))"
422,"POLYGON ((-87.54819999999999 41.8706, -87.52930000000001 41.8706, -87.52930000000001 41.8561, -87.54819999999999 41.8561, -87.54819999999999 41.8706))"
423,"POLYGON ((-87.52930000000001 41.8706, -87.5104 41.8706, -87.5104 41.8561, -87.52930000000001 41.8561, -87.52930000000001 41.8706))"
424,"POLYGON ((-87.5104 41.8706, -87.49160000000001 41.8706, -87.49160000000001 41.8561, -87.5104 41.8561, -87.5104 41.8706))"
425,"POLYGON ((-87.49160000000001 41.8706, -87.4727 41.8706, -87.4727 41.8561, -87.49160000000001 41.8561, -87.49160000000001 41.8706))"
426,"POLYGON ((-87.9444 41.8851, -87.9255 41.8851, -87.9255 41.8706, -87.9444 41.8706, -87.9444 41.8851))"
427,"POLYGON ((-87.9255 41.8851, -87.9067 41.8851, -87.9067 41.8706, -87.9255 41.8706, -87.9255 41.8851))"
428,"POLYGON ((-87.9067 41.8851, -87.8878 41.8851, -87.8878 41.8706, -87.9067 41.8706, -87.9067 41.8851))"
429,"POLYGON ((-87.8878 41.8851, -87.8689 41.8851, -87.8689 41.8706, -87.8878 41.8706, -87.8878 41.8851))"
430,"POLYGON ((-87.8689 41.8851, -87.84999999999999 41.8851, -87.84999999999999 41.8706, -87.8689 41.8706, -87.8689 41.8851))"
431,"POLYGON ((-87.84999999999999 41.8851, -87.8312 41.8851, -87.8312 41.8706, -87.84999999999999 41.8706, -87.84999999999999 41.8851))"
432,"POLYGON ((-87.8312 41.8851, -87.81229999999999 41.8851, -87.81229999999999 41.8706, -87.8312 41.8706, -87.8312 41.8851))"
433,"POLYGON ((-87.81229999999999 41.8851, -87.79340000000001 41.8851, -87.79340000000001 41.8706, -87.81229999999999 41.8706, -87.81229999999999 41.8851))"
434,"POLYGON ((-87.79340000000001 41.8851, -87.77460000000001 41.8851, -87.77460000000001 41.8706, -87.79340000000001 41.8706, -87.79340000000001 41.8851))"
435,"POLYGON ((-87.77460000000001 41.8851, -87.7557 41.8851, -87.7557 41.8706, -87.77460000000001 41.8706, -87.77460000000001 41.8851))"
436,"POLYGON ((-87.7557 41.8851, -87.7368 41.8851, -87.7368 41.8706, -87.7557 41.8706, -87.7557 41.8851))"
437,"POLYGON ((-87.7368 41.8851, -87.718 41.8851, -87.718 41.8706, -87.7368 41.8706, -87.7368 41.8851))"
438,"POLYGON ((-87.718 41.8851, -87.6991 41.8851, -87.6991 41.8706, -87.718 41.8706, -87.718 41.8851))"
439,"POLYGON ((-87.6991 41.8851, -87.6802 41.8851, -87.6802 41.8706, -87.6991 41.8706, -87.6991 41.8851))"
440,"POLYGON ((-87.6802 41.8851, -87.6614 41.8851, -87.6614 41.8706, -87.6802 41.8706, -87.6802 41.8851))"
441,"POLYGON ((-87.6614 41.8851, -87.6425 41.8851, -87.6425 41.8706, -87.6614 41.8706, -87.6614 41.8851))"
442,"POLYGON ((-87.6425 41.8851, -87.6236 41.8851, -87.6236 41.8706, -87.6425 41.8706, -87.6425 41.8851))"
443,"POLYGON ((-87.6236 41.8851, -87.6048 41.8851, -87.6048 41.8706, -87.6236 41.8706, -87.6236 41.8851))"
444,"POLYGON ((-87.6048 41.8851, -87.5859 41.8851, -87.5859 41.8706, -87.6048 41.8706, -87.6048 41.8851))"
445,"POLYGON ((-87.5859 41.8851, -87.56699999999999 41.8851, -87.56699999999999 41.8706, -87.5859 41.8706, -87.5859 41.8851))"
446,"POLYGON ((-87.56699999999999 41.8851, -87.54819999999999 41.8851, -87.54819999999999 41.8706, -87.56699999999999 41.8706, -87.56699999999999 41.8851))"
447,"POLYGON ((-87.54819999999999 41.8851, -87.52930000000001 41.8851, -87.52930000000001 41.8706, -87.54819999999999 41.8706, -87.54819999999999 41.8851))"
448,"POLYGON ((-87.52930000000001 41.8851, -87.5104 41.8851, -87.5104 41.8706, -87.52930000000001 41.8706, -87.52930000000001 41.8851))"
449,"POLYGON ((-87.5104 41.8851, -87.49160000000001 41.8851, -87.49160000000001 41.8706, -87.5104 41.8706, -87.5104 41.8851))"
450,"POLYGON ((-87.49160000000001 41.8851, -87.4727 41.8851, -87.4727 41.8706, -87.49160000000001 41.8706, -87.49160000000001 41.8851))"
451,"POLYGON ((-87.9444 41.8996, -87.9255 41.8996, -87.9255 41.8851, -87.9444 41.8851, -87.9444 41.8996))"
452,"POLYGON ((-87.9255 41.8996, -87.9067 41.8996, -87.9067 41.8851, -87.9255 41.8851, -87.9255 41.8996))"
453,"POLYGON ((-87.9067 41.8996, -87.8878 41.8996, -87.8878 41.8851, -87.9067 41.8851, -87.9067 41.8996))"
454,"POLYGON ((-87.8878 41.8996, -87.8689 41.8996, -87.8689 41.8851, -87.8878 41.8851, -87.8878 41.8996))"
455,"POLYGON ((-87.8689 41.8996, -87.84999999999999 41.8996, -87.84999999999999 41.8851, -87.8689 41.8851, -87.8689 41.8996))"
456,"POLYGON ((-87.84999999999999 41.8996, -87.8312 41.8996, -87.8312 41.8851, -87.84999999999999 41.8851, -87.84999999999999 41.8996))"
457,"POLYGON ((-87.8312 41.8996, -87.81229999999999 41.8996, -87.81229999999999 41.8851, -87.8312 41.8851, -87.8312 41.8996))"
458,"POLYGON ((-87.81229999999999 41.8996, -87.79340000000001 41.8996, -87.79340000000001 41.8851, -87.81229999999999 41.8851, -87.81229999999999 41.8996))"
459,"POLYGON ((-87.79340000000001 41.8996, -87.77460000000001 41.8996, -87.77460000000001 41.8851, -87.79340000000001 41.8851, -87.79340000000001 41.8996))"
460,"POLYGON ((-87.77460000000001 41.8996, -87.7557 41.8996, -87.7557 41.8851, -87.77460000000001 41.8851, -87.77460000000001 41.8996))"
461,"POLYGON ((-87.7557 41.8996, -87.7368 41.8996, -87.7368 41.8851, -87.7557 41.8851, -87.7557 41.8996))"
462,"POLYGON ((-87.7368 41.8996, -87.718 41.8996, -87.718 41.8851, -87.7368 41.8851, -87.7368 41.8996))"
463,"POLYGON ((-87.718 41.8996, -87.6991 41.8996, -87.6991 41.8851, -87.718 41.8851, -87.718 41.8996))"
464,"POLYGON ((-87.6991 41.8996, -87.6802 41.8996, -87.6802 41.8851, -87.6991 41.8851, -87.6991 41.8996))"
465,"POLYGON ((-87.6802 41.8996, -87.6614 41.8996, -87.6614 41.8851, -87.6802 41.8851, -87.6802 41.8996))"
466,"POLYGON ((-87.6614 41.8996, -87.6425 41.8996, -87.6425 41.8851, -87.6614 41.8851, -87.6614 41.8996))"
467,"POLYGON ((-87.6425 41.8996, -87.6236 41.8996, -87.6236 41.8851, -87.6425 41.8851, -87.6425 41.8996))"
468,"POLYGON ((-87.6236 41.8996, -87.6048 41.8996, -87.6048 41.8851, -87.6236 41.8851, -87.6236 41.8996))"
469,"POLYGON ((-87.6048 41.8996, -87.5859 41.8996, -87.5859 41.8851, -87.6048 41.8851, -87.6048 41.8996))"
470,"POLYGON ((-87.5859 41.8996, -87.56699999999999 41.8996, -87.56699999999999 41.8851, -87.5859 41.8851, -87.5859 41.8996))"
471,"POLYGON ((-87.56699999999999 41.8996, -87.54819999999999 41.8996, -87.54819999999999 41.8851, -87.56699999999999 41.8851, -87.56699999999999 41.8996))"
472,"POLYGON ((-87.54819999999999 41.8996, -87.52930000000001 41.8996, -87.52930000000001 41.8851, -87.54819999999999 41.8851, -87.54819999999999 41.8996))"
473,"POLYGON ((-87.52930000000001 41.8996, -87.5104 41.8996, -87.5104 41.8851, -87.52930000000001 41.8851, -87.52930000000001 41.8996))"
474,"POLYGON ((-87.5104 41.8996, -87.49160000000001 41.8996, -87.49160000000001 41.8851, -87.5104 41.8851, -87.5104 41.8996))"
475,"POLYGON ((-87.49160000000001 41.8996, -87.4727 41.8996, -87.4727 41.8851, -87.49160000000001 41.8851, -87.49160000000001 41.8996))"
476,"POLYGON ((-87.9444 41.9141, -87.9255 41.9141, -87.9255 41.8996, -87.9444 41.8996, -87.9444 41.9141))"
477,"POLYGON ((-87.9255 41.9141, -87.9067 41.9141, -87.9067 41.8996, -87.9255 41.8996, -87.9255 41.9141))"
478,"POLYGON ((-87.9067 41.9141, -87.8878 41.9141, -87.8878 41.8996, -87.9067 41.8996, -87.9067 41.9141))"
479,"POLYGON ((-87.8878 41.9141, -87.8689 41.9141, -87.8689 41.8996, -87.8878 41.8996, -87.8878 41.9141))"
480,"POLYGON ((-87.8689 41.9141, -87.84999999999999 41.9141, -87.84999999999999 41.8996, -87.8689 41.8996, -87.8689 41.9141))"
481,"POLYGON ((-87.84999999999999 41.9141, -87.8312 41.9141, -87.8312 41.8996, -87.84999999999999 41.8996, -87.84999999999999 41.9141))"
482,"POLYGON ((-87.8312 41.9141, -87.81229999999999 41.9141, -87.81229999999999 41.8996, -87.8312 41.8996, -87.8312 41.9141))"
483,"POLYGON ((-87.81229999999999 41.9141, -87.79340000000001 41.9141, -87.79340000000001 41.8996, -87.81229999999999 41.8996, -87.81229999999999 41.9141))"
484,"POLYGON ((-87.79340000000001 41.9141, -87.77460000000001 41.9141, -87.77460000000001 41.8996, -87.79340000000001 41.8996, -87.79340000000001 41.9141))"
485,"POLYGON ((-87.77460000000001 41.9141, -87.7557 41.9141, -87.7557 41.8996, -87.77460000000001 41.8996, -87.77460000000001 41.9141))"
486,"POLYGON ((-87.7557 41.9141, -87.7368 41.9141, -87.7368 41.8996, -87.7557 41.8996, -87.7557 41.9141))"
487,"POLYGON ((-87.7368 41.9141, -87.718 41.9141, -87.718 41.8996, -87.7368 41.8996, -87.7368 41.9141))"
488,"POLYGON ((-87.718 41.9141, -87.6991 41.9141, -87.6991 41.8996, -87.718 41.8996, -87.718 41.9141))"
489,"POLYGON ((-87.6991 41.9141, -87.6802 41.9141, -87.6802 41.8996, -87.6991 41.8996, -87.6991 41.9141))"
490,"POLYGON ((-87.6802 41.9141, -87.6614 41.9141, -87.6614 41.8996, -87.6802 41.8996, -87.6802 41.9141))"
491,"POLYGON ((-87.6614 41.9141, -87.6425 41.9141, -87.6425 41.8996, -87.6614 41.8996, -87.6614 41.9141))"
492,"POLYGON ((-87.6425 41.9141, -87.6236 41.9141, -87.6236 41.8996, -87.6425 41.8996, -87.6425 41.9141))"
493,"POLYGON ((-87.6236 41.9141, -87.6048 41.9141, -87.6048 41.8996, -87.6236 41.8996, -87.6236 41.9141))"
494,"POLYGON ((-87.6048 41.9141, -87.5859 41.9141, -87.5859 41.8996, -87.6048 41.8996, -87.6048 41.9141))"
495,"POLYGON ((-87.5859 41.9141, -87.56699999999999 41.9141, -87.56699999999999 41.8996, -87.5859 41.8996, -87.5859 41.9141))"
496,"POLYGON ((-87.56699999999999 41.9141, -87.54819999999999 41.9141, -87.54819999999999 41.8996, -87.56699999999999 41.8996, -87.56699999999999 41.9141))"
497,"POLYGON ((-87.54819999999999 41.9141, -87.52930000000001 41.9141, -87.52930000000001 41.8996, -87.54819999999999 41.8996, -87.54819999999999 41.9141))"
498,"POLYGON ((-87.52930000000001 41.9141, -87.5104 41.9141, -87.5104 41.8996, -87.52930000000001 41.8996, -87.52930000000001 41.9141))"
499,"POLYGON ((-87.5104 41.9141, -87.49160000000001 41.9141, -87.49160000000001 41.8996, -87.5104 41.8996, -87.5104 41.9141))"
500,"POLYGON ((-87.49160000000001 41.9141, -87.4727 41.9141, -87.4727 41.8996, -87.49160000000001 41.8996, -87.49160000000001 41.9141))"
501,"POLYGON ((-87.9444 41.9285, -87.9255 41.9285, -87.9255 41.9141, -87.9444 41.9141, -87.9444 41.9285))"
502,"POLYGON ((-87.9255 41.9285, -87.9067 41.9285, -87.9067 41.9141, -87.9255 41.9141, -87.9255 41.9285))"
503,"POLYGON ((-87.9067 41.9285, -87.8878 41.9285, -87.8878 41.9141, -87.9067 41.9141, -87.9067 41.9285))"
504,"POLYGON ((-87.8878 41.9285, -87.8689 41.9285, -87.8689 41.9141, -87.8878 41.9141, -87.8878 41.9285))"
505,"POLYGON ((-87.8689 41.9285, -87.84999999999999 41.9285, -87.84999999999999 41.9141, -87.8689 41.9141, -87.8689 41.9285))"
506,"POLYGON ((-87.84999999999999 41.9285, -87.8312 41.9285, -87.8312 41.9141, -87.84999999999999 41.9141, -87.84999999999999 41.9285))"
507,"POLYGON ((-87.8312 41.9285, -87.81229999999999 41.9285, -87.81229999999999 41.9141, -87.8312 41.9141, -87.8312 41.9285))"
508,"POLYGON ((-87.81229999999999 41.9285, -87.79340000000001 41.9285, -87.79340000000001 41.9141, -87.81229999999999 41.9141, -87.81229999999999 41.9285))"
509,"POLYGON ((-87.79340000000001 41.9285, -87.77460000000001 41.9285, -87.77460000000001 41.9141, -87.79340000000001 41.9141, -87.79340000000001 41.9285))"
510,"POLYGON ((-87.77460000000001 41.9285, -87.7557 41.9285, -87.7557 41.9141, -87.77460000000001 41.9141, -87.77460000000001 41.9285))"
511,"POLYGON ((-87.7557 41.9285, -87.7368 41.9285, -87.7368 41.9141, -87.7557 41.9141, -87.7557 41.9285))"
512,"POLYGON ((-87.7368 41.9285, -87.718 41.9285, -87.718 41.9141, -87.7368 41.9141, -87.7368 41.9285))"
513,"POLYGON ((-87.718 41.9285, -87.6991 41.9285, -87.6991 41.9141, -87.718 41.9141, -87.718 41.9285))"
514,"POLYGON ((-87.6991 41.9285, -87.6802 41.9285, -87.6802 41.9141, -87.6991 41.9141, -87.6991 41.9285))"
515,"POLYGON ((-87.6802 41.9285, -87.6614 41.9285, -87.6614 41.9141, -87.6802 41.9141, -87.6802 41.9285))"
516,"POLYGON ((-87.6614 41.9285, -87.6425 41.9285, -87.6425 41.9141, -87.6614 41.9141, -87.6614 41.9285))"
517,"POLYGON ((-87.6425 41.9285, -87.6236 41.9285, -87.6236 41.9141, -87.6425 41.9141, -87.6425 41.9285))"
518,"POLYGON ((-87.6236 41.9285, -87.6048 41.9285, -87.6048 41.9141, -87.6236 41.9141, -87.6236 41.9285))"
519,"POLYGON ((-87.6048 41.9285, -87.5859 41.9285, -87.5859 41.9141, -87.6048 41.9141, -87.6048 41.9285))"
520,"POLYGON ((-87.5859 41.9285, -87.56699999999999 41.9285, -87.56699999999999 41.9141, -87.5859 41.9141, -87.5859 41.9285))"
521,"POLYGON ((-87.56699999999999 41.9285, -87.54819999999999 41.9285, -87.54819999999999 41.9141, -87.56699999999999 41.9141, -87.56699999999999 41.9285))"
522,"POLYGON ((-87.54819999999999 41.9285, -87.52930000000001 41.9285, -87.52930000000001 41.9141, -87.54819999999999 41.9141, -87.54819999999999 41.9285))"
523,"POLYGON ((-87.52930000000001 41.9285, -87.5104 41.9285, -87.5104 41.9141, -87.52930000000001 41.9141, -87.52930000000001 41.9285))"
524,"POLYGON ((-87.5104 41.9285, -87.49160000000001 41.9285, -87.49160000000001 41.9141, -87.5104 41.9141, -87.5104 41.9285))"
525,"POLYGON ((-87.49160000000001 41.9285, -87.4727 41.9285, -87.4727 41.9141, -87.49160000000001 41.9141, -87.49160000000001 41.9285))"
526,"POLYGON ((-87.9444 41.943, -87.9255 41.943, -87.9255 41.9285, -87.9444 41.9285, -87.9444 41.943))"
527,"POLYGON ((-87.9255 41.943, -87.9067 41.943, -87.9067 41.9285, -87.9255 41.9285, -87.9255 41.943))"
528,"POLYGON ((-87.9067 41.943, -87.8878 41.943, -87.8878 41.9285, -87.9067 41.9285, -87.9067 41.943))"
529,"POLYGON ((-87.8878 41.943, -87.8689 41.943, -87.8689 41.9285, -87.8878 41.9285, -87.8878 41.943))"
530,"POLYGON ((-87.8689 41.943, -87.84999999999999 41.943, -87.84999999999999 41.9285, -87.8689 41.9285, -87.8689 41.943))"
531,"POLYGON ((-87.84999999999999 41.943, -87.8312 41.943, -87.8312 41.9285, -87.84999999999999 41.9285, -87.84999999999999 41.943))"
532,"POLYGON ((-87.8312 41.943, -87.81229999999999 41.943, -87.81229999999999 41.9285, -87.8312 41.9285, -87.8312 41.943))"
533,"POLYGON ((-87.81229999999999 41.943, -87.79340000000001 41.943, -87.79340000000001 41.9285, -87.81229999999999 41.9285, -87.81229999999999 41.943))"
534,"POLYGON ((-87.79340000000001 41.943, -87.77460000000001 41.943, -87.77460000000001 41.9285, -87.79340000000001 41.9285, -87.79340000000001 41.943))"
535,"POLYGON ((-87.77460000000001 41.943, -87.7557 41.943, -87.7557 41.9285, -87.77460000000001 41.9285, -87.77460000000001 41.943))"
536,"POLYGON ((-87.7557 41.943, -87.7368 41.943, -87.7368 41.9285, -87.7557 41.9285, -87.7557 41.943))"
537,"POLYGON ((-87.7368 41.943, -87.718 41.943, -87.718 41.9285, -87.7368 41.9285, -87.7368 41.943))"
538,"POLYGON ((-87.718 41.943, -87.6991 41.943, -87.6991 41.9285, -87.718 41.9285, -87.718 41.943))"
539,"POLYGON ((-87.6991 41.943, -87.6802 41.943, -87.6802 41.9285, -87.6991 41.9285, -87.6991 41.943))"
540,"POLYGON ((-87.6802 41.943, -87.6614 41.943, -87.6614 41.9285, -87.6802 41.9285, -87.6802 41.943))"
541,"POLYGON ((-87.6614 41.943, -87.6425 41.943, -87.6425 41.9285, -87.6614 41.9285, -87.6614 41.943))"
542,"POLYGON ((-87.6425 41.943, -87.6236 41.943, -87.6236 41.9285, -87.6425 41.9285, -87.6425 41.943))"
543,"POLYGON ((-87.6236 41.943, -87.6048 41.943, -87.6048 41.9285, -87.6236 41.9285, -87.6236 41.943))"
544,"POLYGON ((-87.6048 41.943, -87.5859 41.943, -87.5859 41.9285, -87.6048 41.9285, -87.6048 41.943))"
545,"POLYGON ((-87.5859 41.943, -87.56699999999999 41.943, -87.56699999999999 41.9285, -87.5859 41.9285, -87.5859 41.943))"
546,"POLYGON ((-87.56699999999999 41.943, -87.54819999999999 41.943, -87.54819999999999 41.9285, -87.56699999999999 41.9285, -87.56699999999999 41.943))"
547,"POLYGON ((-87.54819999999999 41.943, -87.52930000000001 41.943, -87.52930000000001 41.9285, -87.54819999999999 41.9285, -87.54819999999999 41.943))"
548,"POLYGON ((-87.52930000000001 41.943, -87.5104 41.943, -87.5104 41.9285, -87.52930000000001 41.9285, -87.52930000000001 41.943))"
549,"POLYGON ((-87.5104 41.943, -87.49160000000001 41.943, -87.49160000000001 41.9285, -87.5104 41.9285, -87.5104 41.943))"
550,"POLYGON ((-87.49160000000001 41.943, -87.4727 41.943, -87.4727 41.9285, -87.49160000000001 41.9285, -87.49160000000001 41.943))"
551,"POLYGON ((-87.9444 41.9575, -87.9255 41.9575, -87.9255 41.943, -87.9444 41.943, -87.9444 41.9575))"
552,"POLYGON ((-87.9255 41.9575, -87.9067 41.9575, -87.9067 41.943, -87.9255 41.943, -87.9255 41.9575))"
553,"POLYGON ((-87.9067 41.9575, -87.8878 41.9575, -87.8878 41.943, -87.9067 41.943, -87.9067 41.9575))"
554,"POLYGON ((-87.8878 41.9575, -87.8689 41.9575, -87.8689 41.943, -87.8878 41.943, -87.8878 41.9575))"
555,"POLYGON ((-87.8689 41.9575, -87.84999999999999 41.9575, -87.84999999999999 41.943, -87.8689 41.943, -87.8689 41.9575))"
556,"POLYGON ((-87.84999999999999 41.9575, -87.8312 41.9575, -87.8312 41.943, -87.84999999999999 41.943, -87.84999999999999 41.9575))"
557,"POLYGON ((-87.8312 41.9575, -87.81229999999999 41.9575, -87.81229999999999 41.943, -87.8312 41.943, -87.8312 41.9575))"
558,"POLYGON ((-87.81229999999999 41.9575, -87.79340000000001 41.9575, -87.79340000000001 41.943, -87.81229999999999 41.943, -87.81229999999999 41.9575))"
