gridId,geometry
559,"POLYGON ((-87.79340000000001 41.9575, -87.77460000000001 41.9575, -87.77460000000001 41.943, -87.79340000000001 41.943, -87.79340000000001 41.9575))"
560,"POLYGON ((-87.77460000000001 41.9575, -87.7557 41.9575, -87.7557 41.943, -87.77460000000001 41.943, -87.77460000000001 41.9575))"
561,"POLYGON ((-87.7557 41.9575, -87.7368 41.9575, -87.7368 41.943, -87.7557 41.943, -87.7557 41.9575))"
562,"POLYGON ((-87.7368 41.9575, -87.718 41.9575, -87.718 41.943, -87.7368 41.943, -87.7368 41.9575))"
563,"POLYGON ((-87.718 41.9575, -87.6991 41.9575, -87.6991 41.943, -87.718 41.943, -87.718 41.9575))"
564,"POLYGON ((-87.6991 41.9575, -87.6802 41.9575, -87.6802 41.943, -87.6991 41.943, -87.6991 41.9575))"
565,"POLYGON ((-87.6802 41.9575, -87.6614 41.9575, -87.6614 41.943, -87.6802 41.943, -87.6802 41.9575))"
566,"POLYGON ((-87.6614 41.9575, -87.6425 41.9575, -87.6425 41.943, -87.6614 41.943, -87.6614 41.9575))"
567,"POLYGON ((-87.6425 41.9575, -87.6236 41.9575, -87.6236 41.943, -87.6425 41.943, -87.6425 41.9575))"
568,"POLYGON ((-87.6236 41.9575, -87.6048 41.9575, -87.6048 41.943, -87.6236 41.943, -87.6236 41.9575))"
569,"POLYGON ((-87.6048 41.9575, -87.5859 41.9575, -87.5859 41.943, -87.6048 41.943, -87.6048 41.9575))"
570,"POLYGON ((-87.5859 41.9575, -87.56699999999999 41.9575, -87.56699999999999 41.943, -87.5859 41.943, -87.5859 41.9575))"
571,"POLYGON ((-87.56699999999999 41.9575, -87.54819999999999 41.9575, -87.54819999999999 41.943, -87.56699999999999 41.943, -87.56699999999999 41.9575))"
572,"POLYGON ((-87.54819999999999 41.9575, -87.52930000000001 41.9575, -87.52930000000001 41.943, -87.54819999999999 41.943, -87.54819999999999 41.9575))"
573,"POLYGON ((-87.52930000000001 41.9575, -87.5104 41.9575, -87.5104 41.943, -87.52930000000001 41.943, -87.52930000000001 41.9575))"
574,"POLYGON ((-87.5104 41.9575, -87.49160000000001 41.9575, -87.49160000000001 41.943, -87.5104 41.943, -87.5104 41.9575))"
575,"POLYGON ((-87.49160000000001 41.9575, -87.4727 41.9575, -87.4727 41.943, -87.49160000000001 41.943, -87.49160000000001 41.9575))"
576,"POLYGON ((-87.9444 41.972, -87.9255 41.972, -87.9255 41.9575, -87.9444 41.9575, -87.9444 41.972))"
577,"POLYGON ((-87.9255 41.972, -87.9067 41.972, -87.9067 41.9575, -87.9255 41.9575, -87.9255 41.972))"
578,"POLYGON ((-87.9067 41.972, -87.8878 41.972, -87.8878 41.9575, -87.9067 41.9575, -87.9067 41.972))"
579,"POLYGON ((-87.8878 41.972, -87.8689 41.972, -87.8689 41.9575, -87.8878 41.9575, -87.8878 41.972))"
580,"POLYGON ((-87.8689 41.972, -87.84999999999999 41.972, -87.84999999999999 41.9575, -87.8689 41.9575, -87.8689 41.972))"
581,"POLYGON ((-87.84999999999999 41.972, -87.8312 41.972, -87.8312 41.9575, -87.84999999999999 41.9575, -87.84999999999999 41.972))"
582,"POLYGON ((-87.8312 41.972, -87.81229999999999 41.972, -87.81229999999999 41.9575, -87.8312 41.9575, -87.8312 41.972))"
583,"POLYGON ((-87.81229999999999 41.972, -87.79340000000001 41.972, -87.79340000000001 41.9575, -87.81229999999999 41.9575, -87.81229999999999 41.972))"
584,"POLYGON ((-87.79340000000001 41.972, -87.77460000000001 41.972, -87.77460000000001 41.9575, -87.79340000000001 41.9575, -87.79340000000001 41.972))"
585,"POLYGON ((-87.77460000000001 41.972, -87.7557 41.972, -87.7557 41.9575, -87.77460000000001 41.9575, -87.77460000000001 41.972))"
586,"POLYGON ((-87.7557 41.972, -87.7368 41.972, -87.7368 41.9575, -87.7557 41.9575, -87.7557 41.972))"
587,"POLYGON ((-87.7368 41.972, -87.718 41.972, -87.718 41.9575, -87.7368 41.9575, -87.7368 41.972))"
588,"POLYGON ((-87.718 41.972, -87.6991 41.972, -87.6991 41.9575, -87.718 41.9575, -87.718 41.972))"
589,"POLYGON ((-87.6991 41.972, -87.6802 41.972, -87.6802 41.9575, -87.6991 41.9575, -87.6991 41.972))"
590,"POLYGON ((-87.6802 41.972, -87.6614 41.972, -87.6614 41.9575, -87.6802 41.9575, -87.6802 41.972))"
591,"POLYGON ((-87.6614 41.972, -87.6425 41.972, -87.6425 41.9575, -87.6614 41.9575, -87.6614 41.972))"
592,"POLYGON ((-87.6425 41.972, -87.6236 41.972, -87.6236 41.9575, -87.6425 41.9575, -87.6425 41.972))"
593,"POLYGON ((-87.6236 41.972, -87.6048 41.972, -87.6048 41.9575, -87.6236 41.9575, -87.6236 41.972))"
594,"POLYGON ((-87.6048 41.972, -87.5859 41.972, -87.5859 41.9575, -87.6048 41.9575, -87.6048 41.972))"
595,"POLYGON ((-87.5859 41.972, -87.56699999999999 41.972, -87.56699999999999 41.9575, -87.5859 41.9575, -87.5859 41.972))"
596,"POLYGON ((-87.56699999999999 41.972, -87.54819999999999 41.972, -87.54819999999999 41.9575, -87.56699999999999 41.9575, -87.56699999999999 41.972))"
597,"POLYGON ((-87.54819999999999 41.972, -87.52930000000001 41.972, -87.52930000000001 41.9575, -87.54819999999999 41.9575, -87.54819999999999 41.972))"
598,"POLYGON ((-87.52930000000001 41.972, -87.5104 41.972, -87.5104 41.9575, -87.52930000000001 41.9575, -87.52930000000001 41.972))"
599,"POLYGON ((-87.5104 41.972, -87.49160000000001 41.972, -87.49160000000001 41.9575, -87.5104 41.9575, -87.5104 41.972))"
600,"POLYGON ((-87.49160000000001 41.972, -87.4727 41.972, -87.4727 41.9575, -87.49160000000001 41.9575, -87.49160000000001 41.972))"
601,"POLYGON ((-87.9444 41.9865, -87.9255 41.9865, -87.9255 41.972, -87.9444 41.972, -87.9444 41.9865))"
602,"POLYGON ((-87.9255 41.9865, -87.9067 41.9865, -87.9067 41.972, -87.9255 41.972, -87.9255 41.9865))"
603,"POLYGON ((-87.9067 41.9865, -87.8878 41.9865, -87.8878 41.972, -87.9067 41.972, -87.9067 41.9865))"
604,"POLYGON ((-87.8878 41.9865, -87.8689 41.9865, -87.8689 41.972, -87.8878 41.972, -87.8878 41.9865))"
605,"POLYGON ((-87.8689 41.9865, -87.84999999999999 41.9865, -87.84999999999999 41.972, -87.8689 41.972, -87.8689 41.9865))"
606,"POLYGON ((-87.84999999999999 41.9865, -87.8312 41.9865, -87.8312 41.972, -87.84999999999999 41.972, -87.84999999999999 41.9865))"
607,"POLYGON ((-87.8312 41.9865, -87.81229999999999 41.9865, -87.81229999999999 41.972, -87.8312 41.972, -87.8312 41.9865))"
608,"POLYGON ((-87.81229999999999 41.9865, -87.79340000000001 41.9865, -87.79340000000001 41.972, -87.81229999999999 41.972, -87.81229999999999 41.9865))"
609,"POLYGON ((-87.79340000000001 41.9865, -87.77460000000001 41.9865, -87.77460000000001 41.972, -87.79340000000001 41.972, -87.79340000000001 41.9865))"
610,"POLYGON ((-87.77460000000001 41.9865, -87.7557 41.9865, -87.7557 41.972, -87.77460000000001 41.972, -87.77460000000001 41.9865))"
611,"POLYGON ((-87.7557 41.9865, -87.7368 41.9865, -87.7368 41.972, -87.7557 41.972, -87.7557 41.9865))"
612,"POLYGON ((-87.7368 41.9865, -87.718 41.9865, -87.718 41.972, -87.7368 41.972, -87.7368 41.9865))"
613,"POLYGON ((-87.718 41.9865, -87.6991 41.9865, -87.6991 41.972, -87.718 41.972, -87.718 41.9865))"
614,"POLYGON ((-87.6991 41.9865, -87.6802 41.9865, -87.6802 41.972, -87.6991 41.972, -87.6991 41.9865))"
615,"POLYGON ((-87.6802 41.9865, -87.6614 41.9865, -87.6614 41.972, -87.6802 41.972, -87.6802 41.9865))"
616,"POLYGON ((-87.6614 41.9865, -87.6425 41.9865, -87.6425 41.972, -87.6614 41.972, -87.6614 41.9865))"
617,"POLYGON ((-87.6425 41.9865, -87.6236 41.9865, -87.6236 41.972, -87.6425 41.972, -87.6425 41.9865))"
618,"POLYGON ((-87.6236 41.9865, -87.6048 41.9865, -87.6048 41.972, -87.6236 41.972, -87.6236 41.9865))"
619,"POLYGON ((-87.6048 41.9865, -87.5859 41.9865, -87.5859 41.972, -87.6048 41.972, -87.6048 41.9865))"
620,"POLYGON ((-87.5859 41.9865, -87.56699999999999 41.9865, -87.56699999999999 41.972, -87.5859 41.972, -87.5859 41.9865))"
621,"POLYGON ((-87.56699999999999 41.9865, -87.54819999999999 41.9865, -87.54819999999999 41.972, -87.56699999999999 41.972, -87.56699999999999 41.9865))"
622,"POLYGON ((-87.54819999999999 41.9865, -87.52930000000001 41.9865, -87.52930000000001 41.972, -87.54819999999999 41.972, -87.54819999999999 41.9865))"
623,"POLYGON ((-87.52930000000001 41.9865, -87.5104 41.9865, -87.5104 41.972, -87.52930000000001 41.972, -87.52930000000001 41.9865))"
624,"POLYGON ((-87.5104 41.9865, -87.49160000000001 41.9865, -87.49160000000001 41.972, -87.5104 41.972, -87.5104 41.9865))"
625,"POLYGON ((-87.49160000000001 41.9865, -87.4727 41.9865, -87.4727 41.972, -87.49160000000001 41.972, -87.49160000000001 41.9865))"
626,"POLYGON ((-87.9444 42.001, -87.9255 42.001, -87.9255 41.9865, -87.9444 41.9865, -87.9444 42.001))"
627,"POLYGON ((-87.9255 42.001, -87.9067 42.001, -87.9067 41.9865, -87.9255 41.9865, -87.9255 42.001))"
628,"POLYGON ((-87.9067 42.001, -87.8878 42.001, -87.8878 41.9865, -87.9067 41.9865, -87.9067 42.001))"
629,"POLYGON ((-87.8878 42.001, -87.8689 42.001, -87.8689 41.9865, -87.8878 41.9865, -87.8878 42.001))"
630,"POLYGON ((-87.8689 42.001, -87.84999999999999 42.001, -87.84999999999999 41.9865, -87.8689 41.9865, -87.8689 42.001))"
631,"POLYGON ((-87.84999999999999 42.001, -87.8312 42.001, -87.8312 41.9865, -87.84999999999999 41.9865, -87.84999999999999 42.001))"
632,"POLYGON ((-87.8312 42.001, -87.81229999999999 42.001, -87.81229999999999 41.9865, -87.8312 41.9865, -87.8312 42.001))"
633,"POLYGON ((-87.81229999999999 42.001, -87.79340000000001 42.001, -87.79340000000001 41.9865, -87.81229999999999 41.9865, -87.81229999999999 42.001))"
634,"POLYGON ((-87.79340000000001 42.001, -87.77460000000001 42.001, -87.77460000000001 41.9865, -87.79340000000001 41.9865, -87.79340000000001 42.001))"
635,"POLYGON ((-87.77460000000001 42.001, -87.7557 42.001, -87.7557 41.9865, -87.77460000000001 41.9865, -87.77460000000001 42.001))"
636,"POLYGON ((-87.7557 42.001, -87.7368 42.001, -87.7368 41.9865, -87.7557 41.9865, -87.7557 42.001))"
637,"POLYGON ((-87.7368 42.001, -87.718 42.001, -87.718 41.9865, -87.7368 41.9865, -87.7368 42.001))"
638,"POLYGON ((-87.718 42.001, -87.6991 42.001, -87.6991 41.9865, -87.718 41.9865, -87.718 42.001))"
639,"POLYGON ((-87.6991 42.001, -87.6802 42.001, -87.6802 41.9865, -87.6991 41.9865, -87.6991 42.001))"
640,"POLYGON ((-87.6802 42.001, -87.6614 42.001, -87.6614 41.9865, -87.6802 41.9865, -87.6802 42.001))"
641,"POLYGON ((-87.6614 42.001, -87.6425 42.001, -87.6425 41.9865, -87.6614 41.9865, -87.6614 42.001))"
642,"POLYGON ((-87.6425 42.001, -87.6236 42.001, -87.6236 41.9865, -87.6425 41.9865, -87.6425 42.001))"
643,"POLYGON ((-87.6236 42.001, -87.6048 42.001, -87.6048 41.9865, -87.6236 41.9865, -87.6236 42.001))"
644,"POLYGON ((-87.6048 42.001, -87.5859 42.001, -87.5859 41.9865, -87.6048 41.9865, -87.6048 42.001))"
645,"POLYGON ((-87.5859 42.001, -87.56699999999999 42.001, -87.56699999999999 41.9865, -87.5859 41.9865, -87.5859 42.001))"
646,"POLYGON ((-87.56699999999999 42.001, -87.54819999999999 42.001, -87.54819999999999 41.9865, -87.56699999999999 41.9865, -87.56699999999999 42.001))"
647,"POLYGON ((-87.54819999999999 42.001, -87.52930000000001 42.001, -87.52930000000001 41.9865, -87.54819999999999 41.9865, -87.54819999999999 42.001))"
648,"POLYGON ((-87.52930000000001 42.001, -87.5104 42.001, -87.5104 41.9865, -87.52930000000001 41.9865, -87.52930000000001 42.001))"
649,"POLYGON ((-87.5104 42.001, -87.49160000000001 42.001, -87.49160000000001 41.9865, -87.5104 41.9865, -87.5104 42.001))"
650,"POLYGON ((-87.49160000000001 42.001, -87.4727 42.001, -87.4727 41.9865, -87.49160000000001 41.9865, -87.49160000000001 42.001))"
651,"POLYGON ((-87.9444 42.0155, -87.9255 42.0155, -87.9255 42.001, -87.9444 42.001, -87.9444 42.0155))"
652,"POLYGON ((-87.9255 42.0155, -87.9067 42.0155, -87.9067 42.001, -87.9255 42.001, -87.9255 42.0155))"
653,"POLYGON ((-87.9067 42.0155, -87.8878 42.0155, -87.8878 42.001, -87.9067 42.001, -87.9067 42.0155))"
654,"POLYGON ((-87.8878 42.0155, -87.8689 42.0155, -87.8689 42.001, -87.8878 42.001, -87.8878 42.0155))"
655,"POLYGON ((-87.8689 42.0155, -87.84999999999999 42.0155, -87.84999999999999 42.001, -87.8689 42.001, -87.8689 42.0155))"
656,"POLYGON ((-87.84999999999999 42.0155, -87.8312 42.0155, -87.8312 42.001, -87.84999999999999 42.001, -87.84999999999999 42.0155))"
657,"POLYGON ((-87.8312 42.0155, -87.81229999999999 42.0155, -87.81229999999999 42.001, -87.8312 42.001, -87.8312 42.0155))"
658,"POLYGON ((-87.81229999999999 42.0155, -87.79340000000001 42.0155, -87.79340000000001 42.001, -87.81229999999999 42.001, -87.81229999999999 42.0155))"
659,"POLYGON ((-87.79340000000001 42.0155, -87.77460000000001 42.0155, -87.77460000000001 42.001, -87.79340000000001 42.001, -87.79340000000001 42.0155))"
660,"POLYGON ((-87.77460000000001 42.0155, -87.7557 42.0155, -87.7557 42.001, -87.77460000000001 42.001, -87.77460000000001 42.0155))"
661,"POLYGON ((-87.7557 42.0155, -87.7368 42.0155, -87.7368 42.001, -87.7557 42.001, -87.7557 42.0155))"
662,"POLYGON ((-87.7368 42.0155, -87.718 42.0155, -87.718 42.001, -87.7368 42.001, -87.7368 42.0155))"
663,"POLYGON ((-87.718 42.0155, -87.6991 42.0155, -87.6991 42.001, -87.718 42.001, -87.718 42.0155))"
664,"POLYGON ((-87.6991 42.0155, -87.6802 42.0155, -87.6802 42.001, -87.6991 42.001, -87.6991 42.0155))"
665,"POLYGON ((-87.6802 42.0155, -87.6614 42.0155, -87.6614 42.001, -87.6802 42.001, -87.6802 42.0155))"
666,"POLYGON ((-87.6614 42.0155, -87.6425 42.0155, -87.6425 42.001, -87.6614 42.001, -87.6614 42.0155))"
667,"POLYGON ((-87.6425 42.0155, -87.6236 42.0155, -87.6236 42.001, -87.6425 42.001, -87.6425 42.0155))"
668,"POLYGON ((-87.6236 42.0155, -87.6048 42.0155, -87.6048 42.001, -87.6236 42.001, -87.6236 42.0155))"
669,"POLYGON ((-87.6048 42.0155, -87.5859 42.0155, -87.5859 42.001, -87.6048 42.001, -87.6048 42.0155))"
670,"POLYGON ((-87.5859 42.0155, -87.56699999999999 42.0155, -87.56699999999999 42.001, -87.5859 42.001, -87.5859 42.0155))"
671,"POLYGON ((-87.56699999999999 42.0155, -87.54819999999999 42.0155, -87.54819999999999 42.001, -87.56699999999999 42.001, -87.56699999999999 42.0155))"
672,"POLYGON ((-87.54819999999999 42.0155, -87.52930000000001 42.0155, -87.52930000000001 42.001, -87.54819999999999 42.001, -87.54819999999999 42.0155))"
673,"POLYGON ((-87.52930000000001 42.0155, -87.5104 42.0155, -87.5104 42.001, -87.52930000000001 42.001, -87.52930000000001 42.0155))"
674,"POLYGON ((-87.5104 42.0155, -87.49160000000001 42.0155, -87.49160000000001 42.001, -87.5104 42.001, -87.5104 42.0155))"
675,"POLYGON ((-87.49160000000001 42.0155, -87.4727 42.0155, -87.4727 42.001, -87.49160000000001 42.001, -87.49160000000001 42.0155))"
676,"POLYGON ((-87.9444 42.03, -87.9255 42.03, -87.9255 42.0155, -87.9444 42.0155, -87.9444 42.03))"
677,"POLYGON ((-87.9255 42.03, -87.9067 42.03, -87.9067 42.0155, -87.9255 42.0155, -87.9255 42.03))"
678,"POLYGON ((-87.9067 42.03, -87.8878 42.03, -87.8878 42.0155, -87.9067 42.0155, -87.9067 42.03))"
679,"POLYGON ((-87.8878 42.03, -87.8689 42.03, -87.8689 42.0155, -87.8878 42.0155, -87.8878 42.03))"
680,"POLYGON ((-87.8689 42.03, -87.84999999999999 42.03, -87.84999999999999 42.0155, -87.8689 42.0155, -87.8689 42.03))"
681,"POLYGON ((-87.84999999999999 42.03, -87.8312 42.03, -87.8312 42.0155, -87.84999999999999 42.0155, -87.84999999999999 42.03))"
682,"POLYGON ((-87.8312 42.03, -87.81229999999999 42.03, -87.81229999999999 42.0155, -87.8312 42.0155, -87.8312 42.03))"
683,"POLYGON ((-87.81229999999999 42.03, -87.79340000000001 42.03, -87.79340000000001 42.0155, -87.81229999999999 42.0155, -87.81229999999999 42.03))"
684,"POLYGON ((-87.79340000000001 42.03, -87.77460000000001 42.03, -87.77460000000001 42.0155, -87.79340000000001 42.0155, -87.79340000000001 42.03))"
685,"POLYGON ((-87.77460000000001 42.03, -87.7557 42.03, -87.7557 42.0155, -87.77460000000001 42.0155, -87.77460000000001 42.03))"
686,"POLYGON ((-87.7557 42.03, -87.7368 42.03, -87.7368 42.0155, -87.7557 42.0155, -87.7557 42.03))"
687,"POLYGON ((-87.7368 42.03, -87.718 42.03, -87.718 42.0155, -87.7368 42.0155, -87.7368 42.03))"
688,"POLYGON ((-87.718 42.03, -87.6991 42.03, -87.6991 42.0155, -87.718 42.0155, -87.718 42.03))"
689,"POLYGON ((-87.6991 42.03, -87.6802 42.03, -87.6802 42.0155, -87.6991 42.0155, -87.6991 42.03))"
690,"POLYGON ((-87.6802 42.03, -87.6614 42.03, -87.6614 42.0155, -87.6802 42.0155, -87.6802 42.03))"
691,"POLYGON ((-87.6614 42.03, -87.6425 42.03, -87.6425 42.0155, -87.6614 42.0155, -87.6614 42.03))"
692,"POLYGON ((-87.6425 42.03, -87.6236 42.03, -87.6236 42.0155, -87.6425 42.0155, -87.6425 42.03))"
693,"POLYGON ((-87.6236 42.03, -87.6048 42.03, -87.6048 42.0155, -87.6236 42.0155, -87.6236 42.03))"
694,"POLYGON ((-87.6048 42.03, -87.5859 42.03, -87.5859 42.0155, -87.6048 42.0155, -87.6048 42.03))"
695,"POLYGON ((-87.5859 42.03, -87.56699999999999 42.03, -87.56699999999999 42.0155, -87.5859 42.0155, -87.5859 42.03))"
696,"POLYGON ((-87.56699999999999 42.03, -87.54819999999999 42.03, -87.54819999999999 42.0155, -87.56699999999999 42.0155, -87.56699999999999 42.03))"
697,"POLYGON ((-87.54819999999999 42.03, -87.52930000000001 42.03, -87.52930000000001 42.0155, -87.54819999999999 42.0155, -87.54819999999999 42.03))"
698,"POLYGON ((-87.52930000000001 42.03, -87.5104 42.03, -87.5104 42.0155, -87.52930000000001 42.0155, -87.52930000000001 42.03))"
699,"POLYGON ((-87.5104 42.03, -87.49160000000001 42.03, -87.49160000000001 42.0155, -87.5104 42.0155, -87.5104 42.03))"
700,"POLYGON ((-87.49160000000001 42.03, -87.4727 42.03, -87.4727 42.0155, -87.49160000000001 42.0155, -87.49160000000001 42.03))"
701,"POLYGON ((-87.9444 42.0445, -87.9255 42.0445, -87.9255 42.03, -87.9444 42.03, -87.9444 42.0445))"
702,"POLYGON ((-87.9255 42.0445, -87.9067 42.0445, -87.9067 42.03, -87.9255 42.03, -87.9255 42.0445))"
703,"POLYGON ((-87.9067 42.0445, -87.8878 42.0445, -87.8878 42.03, -87.9067 42.03, -87.9067 42.0445))"
704,"POLYGON ((-87.8878 42.0445, -87.8689 42.0445, -87.8689 42.03, -87.8878 42.03, -87.8878 42.0445))"
705,"POLYGON ((-87.8689 42.0445, -87.84999999999999 42.0445, -87.84999999999999 42.03, -87.8689 42.03, -87.8689 42.0445))"
706,"POLYGON ((-87.84999999999999 42.0445, -87.8312 42.0445, -87.8312 42.03, -87.84999999999999 42.03, -87.84999999999999 42.0445))"
707,"POLYGON ((-87.8312 42.0445, -87.81229999999999 42.0445, -87.81229999999999 42.03, -87.8312 42.03, -87.8312 42.0445))"
708,"POLYGON ((-87.81229999999999 42.0445, -87.79340000000001 42.0445, -87.79340000000001 42.03, -87.81229999999999 42.03, -87.81229999999999 42.0445))"
709,"POLYGON ((-87.79340000000001 42.0445, -87.77460000000001 42.0445, -87.77460000000001 42.03, -87.79340000000001 42.03, -87.79340000000001 42.0445))"
710,"POLYGON ((-87.77460000000001 42.0445, -87.7557 42.0445, -87.7557 42.03, -87.77460000000001 42.03, -87.77460000000001 42.0445))"
711,"POLYGON ((-87.7557 42.0445, -87.7368 42.0445, -87.7368 42.03, -87.7557 42.03, -87.7557 42.0445))"
712,"POLYGON ((-87.7368 42.0445, -87.718 42.0445, -87.718 42.03, -87.7368 42.03, -87.7368 42.0445))"
713,"POLYGON ((-87.718 42.0445, -87.6991 42.0445, -87.6991 42.03, -87.718 42.03, -87.718 42.0445))"
714,"POLYGON ((-87.6991 42.0445, -87.6802 42.0445, -87.6802 42.03, -87.6991 42.03, -87.6991 42.0445))"
715,"POLYGON ((-87.6802 42.0445, -87.6614 42.0445, -87.6614 42.03, -87.6802 42.03, -87.6802 42.0445))"
716,"POLYGON ((-87.6614 42.0445, -87.6425 42.0445, -87.6425 42.03, -87.6614 42.03, -87.6614 42.0445))"
717,"POLYGON ((-87.6425 42.0445, -87.6236 42.0445, -87.6236 42.03, -87.6425 42.03, -87.6425 42.0445))"
718,"POLYGON ((-87.6236 42.0445, -87.6048 42.0445, -87.6048 42.03, -87.6236 42.03, -87.6236 42.0445))"
719,"POLYGON ((-87.6048 42.0445, -87.5859 42.0445, -87.5859 42.03, -87.6048 42.03, -87.6048 42.0445))"
720,"POLYGON ((-87.5859 42.0445, -87.56699999999999 42.0445, -87.56699999999999 42.03, -87.5859 42.03, -87.5859 42.0445))"
721,"POLYGON ((-87.56699999999999 42.0445, -87.54819999999999 42.0445, -87.54819999999999 42.03, -87.56699999999999 42.03, -87.56699999999999 42.0445))"
722,"POLYGON ((-87.54819999999999 42.0445, -87.52930000000001 42.0445, -87.52930000000001 42.03, -87.54819999999999 42.03, -87.54819999999999 42.0445))"
723,"POLYGON ((-87.52930000000001 42.0445, -87.5104 42.0445, -87.5104 42.03, -87.52930000000001 42.03, -87.52930000000001 42.0445))"
724,"POLYGON ((-87.5104 42.0445, -87.49160000000001 42.0445, -87.49160000000001 42.03, -87.5104 42.03, -87.5104 42.0445))"
725,"POLYGON ((-87.49160000000001 42.0445, -87.4727 42.0445, -87.4727 42.03, -87.49160000000001 42.03, -87.49160000000001 42.0445))"
726,"POLYGON ((-87.9444 42.059, -87.9255 42.059, -87.9255 42.0445, -87.9444 42.0445, -87.9444 42.059))"
727,"POLYGON ((-87.9255 42.059, -87.9067 42.059, -87.9067 42.0445, -87.9255 42.0445, -87.9255 42.059))"
728,"POLYGON ((-87.9067 42.059, -87.8878 42.059, -87.8878 42.0445, -87.9067 42.0445, -87.9067 42.059))"
729,"POLYGON ((-87.8878 42.059, -87.8689 42.059, -87.8689 42.0445, -87.8878 42.0445, -87.8878 42.059))"
730,"POLYGON ((-87.8689 42.059, -87.84999999999999 42.059, -87.84999999999999 42.0445, -87.8689 42.0445, -87.8689 42.059))"
731,"POLYGON ((-87.84999999999999 42.059, -87.8312 42.059, -87.8312 42.0445, -87.84999999999999 42.0445, -87.84999999999999 42.059))"
732,"POLYGON ((-87.8312 42.059, -87.81229999999999 42.059, -87.81229999999999 42.0445, -87.8312 42.0445, -87.8312 42.059))"
733,"POLYGON ((-87.81229999999999 42.059, -87.79340000000001 42.059, -87.79340000000001 42.0445, -87.81229999999999 42.0445, -87.81229999999999 42.059))"
734,"POLYGON ((-87.79340000000001 42.059, -87.77460000000001 42.059, -87.77460000000001 42.0445, -87.79340000000001 42.0445, -87.79340000000001 42.059))"
735,"POLYGON ((-87.77460000000001 42.059, -87.7557 42.059, -87.7557 42.0445, -87.77460000000001 42.0445, -87.77460000000001 42.059))"
736,"POLYGON ((-87.7557 42.059, -87.7368 42.059, -87.7368 42.0445, -87.7557 42.0445, -87.7557 42.059))"
737,"POLYGON ((-87.7368 42.059, -87.718 42.059, -87.718 42.0445, -87.7368 42.0445, -87.7368 42.059))"
738,"POLYGON ((-87.718 42.059, -87.6991 42.059, -87.6991 42.0445, -87.718 42.0445, -87.718 42.059))"
739,"POLYGON ((-87.6991 42.059, -87.6802 42.059, -87.6802 42.0445, -87.6991 42.0445, -87.6991 42.059))"
740,"POLYGON ((-87.6802 42.059, -87.6614 42.059, -87.6614 42.0445, -87.6802 42.0445, -87.6802 42.059))"
741,"POLYGON ((-87.6614 42.059, -87.6425 42.059, -87.6425 42.0445, -87.6614 42.0445, -87.6614 42.059))"
742,"POLYGON ((-87.6425 42.059, -87.6236 42.059, -87.6236 42.0445, -87.6425 42.0445, -87.6425 42.059))"
743,"POLYGON ((-87.6236 42.059, -87.6048 42.059, -87.6048 42.0445, -87.6236 42.0445, -87.6236 42.059))"
744,"POLYGON ((-87.6048 42.059, -87.5859 42.059, -87.5859 42.0445, -87.6048 42.0445, -87.6048 42.059))"
745,"POLYGON ((-87.5859 42.059, -87.56699999999999 42.059, -87.56699999999999 42.0445, -87.5859 42.0445, -87.5859 42.059))"
746,"POLYGON ((-87.56699999999999 42.059, -87.54819999999999 42.059, -87.54819999999999 42.0445, -87.56699999999999 42.0445, -87.56699999999999 42.059))"
747,"POLYGON ((-87.54819999999999 42.059, -87.52930000000001 42.059, -87.52930000000001 42.0445, -87.54819999999999 42.0445, -87.54819999999999 42.059))"
748,"POLYGON ((-87.52930000000001 42.059, -87.5104 42.059, -87.5104 42.0445, -87.52930000000001 42.0445, -87.52930000000001 42.059))"
749,"POLYGON ((-87.5104 42.059, -87.49160000000001 42.059, -87.49160000000001 42.0445, -87.5104 42.0445, -87.5104 42.059))"
750,"POLYGON ((-87.49160000000001 42.059, -87.4727 42.059, -87.4727 42.0445, -87.49160000000001 42.0445, -87.49160000000001 42.059))"
